seq	len	coverage	depth
unplaced-552	205	1	66.5512195121951
scaffold-404	50730	1	8.19097181155135
scaffold-738	36094	1	4.57815703441015
unplaced-419	732	1	126.372950819672
scaffold-662	953	1	2.15215110178384
unplaced-541	687	1	7.8471615720524
scaffold-294	160897	0.977016352076173	4.58832047831843
unplaced-649	210	1	97.8047619047619
scaffold-870	24271	0.985373490997487	4.49796052902641
scaffold-763	21038	1	4.79494248502709
scaffold-546	2880	1	7.27673611111111
scaffold-126	823	1	4
unplaced-65	304	1	130.651315789474
unplaced-272	374	1	4.96256684491979
scaffold-229	18693	1	5.75252768415985
unplaced-416	1346	1	5.981426448737
unplaced-165	201	1	37.8855721393035
unplaced-122	212	0	0
unplaced-497	267	1	107.61797752809
unplaced-217	201	1	98.4378109452736
unplaced-8	409	1	3.99511002444988
scaffold-113	585	1	2.66495726495726
scaffold-299	1473	1	81.8682959945689
unplaced-45	454	0	0
scaffold-711	83263	0.994715539915689	6.26349038588569
unplaced-471	696	1	10.9295977011494
scaffold-319	63057	1	5.73514439316809
scaffold-184	215	0	0
scaffold-709	890	1	2.5685393258427
unplaced-648	234	1	42.8376068376068
scaffold-414	25930	1	7.80246818357115
scaffold-522	10209	1	5.41610343814282
scaffold-543	95720	0.958535311324697	5.90235060593397
scaffold-534	21813	1	4.7827900793105
unplaced-36	237	1	1.9915611814346
scaffold-378	418	0	0
scaffold-495	28558	1	5.0581973527558
scaffold-94	5224	1	3.70865237366003
unplaced-601	452	1	2.8429203539823
unplaced-2	227	1	105.171806167401
unplaced-72	421	1	146.524940617577
unplaced-561	574	1	144.482578397213
scaffold-841	201	0.995024875621891	0.995024875621891
unplaced-90	297	1	3
scaffold-675	24274	1	6.3948669358161
unplaced-253	205	1	47.3853658536585
scaffold-595	101966	1	4.72160327952455
unplaced-577	845	1	9.88402366863905
unplaced-685	327	1	99.5840978593272
scaffold-819	243	1	1
scaffold-366	5632	1	4.27965198863636
unplaced-176	355	1	2.82816901408451
scaffold-335	48378	1	5.69732109636612
scaffold-731	569	0.882249560632689	0.882249560632689
scaffold-768	6316	1	6.17811906269791
unplaced-441	369	1	110.566395663957
unplaced-351	413	1	4.97094430992736
scaffold-488	39174	1	8.021391739419
scaffold-620	4408	1	4.8516333938294
scaffold-6	19541	1	6.50555242822783
unplaced-666	201	1	60.5522388059701
unplaced-389	1384	1	12.3504335260116
unplaced-274	378	1	97.0132275132275
unplaced-268	201	1	55.2189054726368
scaffold-322	368	0.989130434782609	0.989130434782609
unplaced-479	232	1	73.551724137931
scaffold-789	286	1	1
scaffold-346	9033	1	5.48499944647404
scaffold-696	242	0	0
scaffold-307	228	0	0
scaffold-137	431	0	0
unplaced-422	200	1	73.195
scaffold-20	65664	0.99625365497076	4.39187378167641
scaffold-47	54608	1	4.55392982713156
scaffold-577	355	1	7.18028169014084
scaffold-858	231	0	0
scaffold-199	591	1	3.9678510998308
unplaced-230	224	0.977678571428571	0.977678571428571
unplaced-532	457	1	111.849015317287
scaffold-876	228	1	6.22368421052632
unplaced-572	623	1	6.1139646869984
scaffold-175	13610	0.843203526818516	3.32116091109478
unplaced-130	542	1	134.891143911439
scaffold-287	63565	0.990041689609062	4.35950601746244
scaffold-877	225	0	0
scaffold-865	230	0	0
unplaced-521	520	1	2.93269230769231
scaffold-164	487	0	0
scaffold-792	38806	1	7.02417151986806
scaffold-64	46338	1	5.55651948724589
scaffold-433	66583	1	5.8635087034228
scaffold-681	1765	0.998866855524079	3.16600566572238
scaffold-278	64726	0.966072366591478	5.63617402589377
scaffold-361	16940	0.97668240850059	2.28512396694215
scaffold-589	31619	0.969701761599039	5.51427938897498
scaffold-202	33869	1	7.77421831173049
scaffold-100	4637	1	2.35238300625404
scaffold-794	36657	1	6.42199307090051
unplaced-140	720	1	7.72777777777778
scaffold-325	48281	1	5.50823305233943
scaffold-380	21370	1	7.66438933083762
scaffold-216	45884	1	6.04831749629501
unplaced-517	275	1	73.6072727272727
scaffold-285	584	1	2.53424657534247
scaffold-428	1752	0.799086757990868	0.799086757990868
scaffold-604	17228	1	5.62079173438588
unplaced-376	200	1	69.1
unplaced-220	201	0.930348258706468	0.930348258706468
unplaced-237	201	1	59.7611940298507
scaffold-616	736	0	0
scaffold-827	1977	1	3.15073343449671
unplaced-197	201	1	60.2686567164179
scaffold-308	33802	1	6.08499497071179
scaffold-450	52962	1	5.11030550205808
unplaced-240	369	1	101.766937669377
scaffold-463	8712	1	6.133608815427
scaffold-442	10184	1	3.39444226237235
scaffold-160	27357	0.998501297656907	5.11225646086925
unplaced-634	473	1	119.84778012685
unplaced-548	461	1	125.498915401302
unplaced-102	201	1	66.273631840796
scaffold-683	203	1	1
scaffold-61	16940	1	3.83724911452184
scaffold-886	267	0	0
scaffold-644	12075	0.975403726708075	7.54484472049689
scaffold-478	457	0	0
unplaced-385	327	0.996941896024465	1.95718654434251
scaffold-398	129375	0.996382608695652	5.64357874396135
scaffold-641	33814	1	4.50393328207251
unplaced-69	638	1	7.98746081504702
unplaced-524	562	1	112.480427046263
unplaced-352	229	1	2.95633187772926
scaffold-724	33914	1	3.76422716282361
scaffold-305	29888	1	6.12861349036403
scaffold-297	10303	1	5.2555566339901
scaffold-801	14000	1	4.65678571428571
scaffold-752	486	1	8.61728395061728
scaffold-629	48068	1	3.30777232254306
scaffold-357	251	0.537848605577689	0.537848605577689
scaffold-275	377	0	0
unplaced-495	285	1	105.459649122807
scaffold-754	201	0	0
scaffold-103	10857	1	5.11301464492954
scaffold-231	1739	1	9.5215641173088
unplaced-88	212	0.599056603773585	0.599056603773585
scaffold-182	59204	0.99989865549625	5.42618741976893
scaffold-636	216	0.662037037037037	0.662037037037037
scaffold-187	9766	1	5.45463854187999
scaffold-887	226	0	0
scaffold-737	843	1	1.38315539739027
scaffold-276	5146	0.998834045860863	4.31947143412359
scaffold-270	64946	0.902087888399594	3.39934714993995
scaffold-220	6336	1	5.01309974747475
scaffold-510	20613	1	5.4964342890409
scaffold-882	200	0	0
unplaced-510	302	1	104.738410596026
scaffold-292	95266	1	4.72094976171982
unplaced-559	471	0.997876857749469	2.03184713375796
unplaced-363	200	1	170.69
unplaced-174	287	0.993031358885017	0.993031358885017
unplaced-52	201	1	214.8407960199
unplaced-678	420	1	57.6071428571429
unplaced-59	203	0	0
unplaced-623	1078	1	134.467532467532
scaffold-396	42449	0.991401446441612	5.03364036844213
scaffold-251	11336	1	8.50070571630205
scaffold-650	12264	1	4.98165362035225
scaffold-130	7162	1	6.66168667969841
scaffold-825	5428	1	3.31061164333088
scaffold-83	46604	1	4.11799416359111
unplaced-392	258	1	68.5697674418605
scaffold-244	237	0	0
scaffold-660	10969	1	6.02270033731425
scaffold-247	62388	1	5.22057126370456
unplaced-568	482	0	0
unplaced-526	264	0.647727272727273	0.647727272727273
unplaced-55	312	0.884615384615385	0.884615384615385
scaffold-417	11775	1	6.83898089171975
scaffold-27	95597	0.999403746979508	4.49176229379583
scaffold-131	200	1	10.84
unplaced-537	340	1	89.7852941176471
scaffold-209	4332	1	8.01131117266851
scaffold-157	33859	1	4.79650905224608
unplaced-469	403	1	86.5558312655087
unplaced-544	242	1	1.98347107438017
scaffold-106	79872	0.998798076923077	5.54965444711539
scaffold-834	3698	1	6.70010816657653
scaffold-122	679	1	1.15758468335788
unplaced-63	201	1	29.955223880597
scaffold-580	24161	1	5.05773767642068
scaffold-11	6506	1	5.67276360282816
unplaced-206	594	1	7.81818181818182
unplaced-642	244	1	2.9672131147541
unplaced-38	384	0	0
scaffold-180	117205	1	5.05480994838104
unplaced-283	201	1	71.5970149253731
unplaced-70	351	1	112.273504273504
scaffold-688	60018	0.991535872571562	4.47640707787664
scaffold-49	525	0	0
scaffold-36	14361	0.954459995822018	5.47642921802103
unplaced-76	247	1	97.6396761133603
scaffold-363	5062	0.870209403397866	2.0738838403793
scaffold-4	6080	0.999835526315789	5.67434210526316
unplaced-178	201	1	34.1791044776119
unplaced-92	201	1	61.0845771144279
scaffold-657	1399	1	5.42959256611866
unplaced-662	271	0.985239852398524	1.95940959409594
scaffold-677	2830	0.999646643109541	3.06678445229682
unplaced-550	201	1	70.2587064676617
unplaced-480	315	1	110.438095238095
unplaced-302	579	1	121.343696027634
unplaced-216	201	1	77.1442786069652
scaffold-189	30736	0.964146277980219	3.81048282144716
scaffold-778	2368	1	13.980152027027
unplaced-608	363	1	127.845730027548
unplaced-405	201	1	46.1890547263682
scaffold-224	8904	1	4.78447888589398
scaffold-804	308	1	1
unplaced-299	217	0	0
scaffold-845	23060	1	5.9059843885516
unplaced-387	693	1	122.359307359307
scaffold-505	1826	1	4.27217962760131
scaffold-457	14449	1	6.69001314969894
scaffold-790	67946	0.998807876843376	7.23418597121243
scaffold-741	10255	1	8.77230619210141
unplaced-153	201	1	42.5373134328358
scaffold-144	15410	0.999870214146658	6.46002595717067
scaffold-541	6189	1	6.59573436742608
scaffold-330	609	1	4.82594417077176
unplaced-113	358	1	4.42458100558659
scaffold-452	42722	0.975235241795796	4.01107157904592
unplaced-453	515	0.984466019417476	0.984466019417476
unplaced-43	256	1	10.73828125
scaffold-582	387	0.994832041343669	0.994832041343669
unplaced-31	200	0.985	0.985
scaffold-558	12905	1	5.26509104998063
scaffold-880	295	1	1
unplaced-477	204	1	63.8921568627451
scaffold-663	261	1	4.99616858237548
unplaced-668	1258	1	11.1860095389507
unplaced-258	200	1	62.835
scaffold-429	21007	1	5.95225401056791
unplaced-226	201	1	2.93034825870647
scaffold-22	61617	0.977473749127676	4.83183212425142
scaffold-780	33274	1	6.10326380958105
unplaced-151	217	1	7.94009216589862
scaffold-647	32982	1	4.49481535382936
scaffold-162	12028	0.960758230794812	4.08089457931493
scaffold-843	326	1	16.1073619631902
unplaced-455	280	1	95.7107142857143
unplaced-248	434	1	97.5783410138249
scaffold-200	5486	1	7.71144732045206
unplaced-570	223	1	85.4439461883408
unplaced-368	239	1	110.65690376569
unplaced-675	211	0.938388625592417	0.938388625592417
unplaced-199	235	1	68.5744680851064
scaffold-602	16505	0.952802181157225	3.79236594971221
scaffold-260	2905	1	3.99311531841652
unplaced-378	805	1	114.168944099379
scaffold-697	201	0.980099502487562	0.980099502487562
scaffold-532	10275	1	4.22160583941606
scaffold-368	36411	1	5.43061162835407
unplaced-229	329	1	3.9726443768997
scaffold-494	92964	1	6.74157738479411
scaffold-337	1074	1	29.4478584729981
scaffold-214	5439	1	6.53759882331311
unplaced-371	217	1	58.2995391705069
scaffold-351	12774	1	6.14960075152654
scaffold-593	68310	1	5.91503440199092
unplaced-494	264	1	6.97348484848485
unplaced-565	235	0	0
scaffold-717	973	1	3.91880781089414
unplaced-403	201	1	61.955223880597
unplaced-276	360	1	9.96666666666667
unplaced-233	214	0	0
unplaced-530	401	1	95.0798004987531
scaffold-533	2065	1	2.60532687651332
scaffold-771	944	1	3.0593220338983
scaffold-670	44441	1	6.01676379919444
unplaced-535	1106	1	12.6555153707052
unplaced-438	220	0	0
scaffold-375	27596	1	5.56798086679229
unplaced-319	884	1	5.20475113122172
unplaced-161	464	1	55.6077586206897
unplaced-651	276	1	85.981884057971
unplaced-263	340	1	4.55882352941176
unplaced-27	200	1	65.965
unplaced-598	1161	1	19.0353143841516
unplaced-343	495	1	5.96565656565657
scaffold-152	47223	0.925968278169536	4.04474514537408
unplaced-193	569	1	5.99824253075571
unplaced-500	557	1	106.843806104129
unplaced-14	200	1	94.83
unplaced-9	359	1	3.96935933147632
unplaced-591	230	1	79.6217391304348
scaffold-664	2859	0.999300454704442	8.42672263029031
scaffold-96	49242	1	4.5419763616425
scaffold-685	51594	0.993972167306276	4.72142109547622
scaffold-796	105078	0.976664953653476	5.04669864291288
scaffold-391	18923	1	5.51831105004492
scaffold-327	7489	0.999065295767125	8.04312992388837
unplaced-67	265	1	93.2377358490566
scaffold-566	3260	1	4.96441717791411
unplaced-636	570	1	5.37543859649123
scaffold-40	52772	1	3.83991510649587
scaffold-526	323	1	6.98452012383901
scaffold-387	636	1	3.44339622641509
scaffold-817	349	0.997134670487106	0.997134670487106
unplaced-185	549	1	5.71948998178506
scaffold-570	6365	1	15.5992144540456
scaffold-197	484	1	3.72520661157025
unplaced-344	201	1	47.726368159204
unplaced-328	477	1	6.66666666666667
unplaced-448	205	1	53.4926829268293
scaffold-177	3405	1	2.68575624082232
scaffold-874	201	1	61.0149253731343
scaffold-98	848	1	5.99292452830189
unplaced-681	273	1	3.94505494505495
unplaced-239	216	1	37.1527777777778
unplaced-423	200	1	72.455
scaffold-468	38725	1	4.39881213686249
unplaced-563	201	1	74.1641791044776
unplaced-327	352	1	10.9346590909091
scaffold-646	7562	0.999735519703782	4.05646654324253
unplaced-687	367	1	99.0354223433243
scaffold-868	1688	1	8.7345971563981
unplaced-281	502	1	99.7231075697211
scaffold-679	20495	1	6.43537448158087
scaffold-547	566	0	0
unplaced-168	201	1	56.044776119403
scaffold-503	85919	0.998952501774928	5.63018657107275
unplaced-515	284	1	67.4330985915493
scaffold-302	4434	1	6.80784844384303
scaffold-185	65011	0.998384888711141	5.07100336866069
scaffold-71	80379	1	6.29285012254445
unplaced-459	291	1	94.2302405498282
scaffold-459	50501	1	5.0402764301697
unplaced-275	200	1	27.635
scaffold-85	60628	0.946575839546084	4.33492775615227
unplaced-167	1376	1	8.64244186046512
scaffold-481	48444	0.98173148377508	5.22863512509289
unplaced-261	201	1	36.7213930348259
unplaced-232	237	1	85.3713080168776
unplaced-225	200	1	202.83
scaffold-158	21744	1	6.32362950699043
scaffold-112	56276	0.991683843912147	5.14906887483119
unplaced-605	406	1	13.9827586206897
scaffold-672	39692	0.999748060062481	7.24105613221808
scaffold-314	56214	1	6.93051552993916
scaffold-461	78400	0.986441326530612	5.38117346938775
unplaced-545	206	1	52.6165048543689
unplaced-426	459	1	8.48366013071895
scaffold-706	209	1	2.96172248803828
scaffold-117	93293	0.992561071034268	6.01456700931474
unplaced-333	1494	1	11.9484605087015
scaffold-151	858	1	2.77156177156177
unplaced-39	200	0	0
unplaced-214	201	1	94.273631840796
scaffold-256	48831	0.997255841576048	5.04847330589175
unplaced-125	316	1	2
scaffold-73	107536	0.987706442493677	5.22852812081535
scaffold-108	73826	0.99619375287839	5.70835478015875
unplaced-486	201	1	32.4129353233831
unplaced-17	232	0	0
unplaced-359	314	1	60.7898089171975
scaffold-757	3624	1	3.95612582781457
scaffold-674	5584	1	2.06142550143266
unplaced-610	216	0.990740740740741	1.69907407407407
unplaced-74	216	1	5.79166666666667
unplaced-374	201	1	214.388059701493
unplaced-280	537	1	7.37616387337058
scaffold-178	23463	0.976388356135192	4.70643140263393
scaffold-476	3818	1	6.99266631744369
scaffold-822	101317	1	5.731219834776
scaffold-146	11151	1	3.06492691238454
scaffold-767	8155	1	9.55413856529736
unplaced-427	201	1	71.3781094527363
scaffold-210	15800	0.957848101265823	5.88582278481013
unplaced-326	201	1	10.6119402985075
unplaced-682	364	1	95.8598901098901
scaffold-392	51162	0.983777022008522	5.06756968062234
scaffold-374	80518	1	5.78299262276758
scaffold-261	83493	0.988298420226845	5.18635095157678
scaffold-163	19355	1	8.25781451821235
scaffold-44	40140	1	6.31013951170902
scaffold-851	2897	1	4.02347255781843
scaffold-26	4770	1	8.75366876310273
unplaced-509	560	1	114.205357142857
unplaced-420	428	1	109.628504672897
unplaced-573	223	1	76.1793721973094
unplaced-395	258	1	2.94961240310078
unplaced-290	334	1	1.76946107784431
scaffold-467	2480	1	4.09395161290323
unplaced-287	352	1	1
scaffold-321	23040	1	7.09926215277778
unplaced-557	1215	1	6.94485596707819
scaffold-39	537	0.891992551210428	0.891992551210428
unplaced-181	257	0	0
unplaced-583	239	0	0
scaffold-881	10617	1	6.17377790336253
scaffold-213	4692	1	4.64769820971867
unplaced-474	215	0	0
scaffold-359	27609	1	6.39530587851787
scaffold-273	2717	1	10.76996687523
unplaced-40	203	0.990147783251232	0.990147783251232
scaffold-513	184575	0.99592035757822	4.40843017743465
unplaced-435	387	1	102.987080103359
unplaced-249	200	1	16.945
unplaced-380	446	1	1
unplaced-28	367	1	5.96457765667575
unplaced-171	238	1	1
unplaced-89	354	1	89.5875706214689
scaffold-194	243	0	0
scaffold-861	307	1	1
scaffold-599	11584	1	8.01346685082873
scaffold-786	201	0	0
scaffold-34	68460	0.97434998539293	4.84408413672217
unplaced-556	529	1	4.99621928166352
scaffold-447	139899	0.992508881407301	5.37917354663007
scaffold-339	9074	1	3.2258100066123
unplaced-413	1649	1	10.5239539114615
scaffold-555	9753	1	6.91971701015072
scaffold-784	5457	1	9.20139270661536
scaffold-141	19807	1	5.57903771393952
scaffold-332	6141	1	9.04982901807523
scaffold-824	3056	1	4.2830497382199
scaffold-206	7483	1	5.47320593344915
scaffold-291	41200	0.999902912621359	5.5929854368932
scaffold-619	2991	1	5.20327649615513
scaffold-17	87891	1	5.42771159731941
scaffold-745	43831	1	6.27868403641259
scaffold-492	12528	1	5.67153575989783
unplaced-617	201	1	126.029850746269
unplaced-525	308	1	1
scaffold-282	316	0	0
unplaced-462	201	0	0
scaffold-539	27127	0.991152726066281	3.43889851439525
unplaced-622	271	1	1.98523985239852
scaffold-638	4598	1	7.4954327968682
scaffold-289	494	1	1
scaffold-799	239	0	0
unplaced-567	201	1	207.507462686567
scaffold-25	209	0	0
scaffold-797	18831	1	6.28787637406404
scaffold-312	266	0.988721804511278	0.988721804511278
scaffold-540	17330	1	4.70905943450664
unplaced-502	3153	1	4.14779575007929
unplaced-48	310	1	1.99677419354839
scaffold-715	22099	0.999954749083669	4.86583103307842
scaffold-65	14289	0.930366015816362	3.97627545664497
unplaced-391	944	1	135.79343220339
unplaced-187	641	1	5.49921996879875
scaffold-519	203	0	0
scaffold-371	556	1	4.1205035971223
scaffold-578	17080	1	4.74151053864169
scaffold-564	43272	0.99766592715844	4.5808837123313
scaffold-729	27605	1	3.75736279659482
scaffold-690	55616	0.995828538550057	5.1439334004603
scaffold-649	744	1	3.99596774193548
unplaced-414	217	1	98.9078341013825
unplaced-119	390	1	13.4820512820513
unplaced-289	240	0	0
scaffold-438	20650	1	5.35331719128329
scaffold-454	375	0.904	0.904
unplaced-346	413	1	1
unplaced-301	201	1	62.8756218905473
unplaced-106	243	0	0
scaffold-569	29647	0.962019765912234	4.55182649171923
scaffold-168	444	0.984234234234234	0.984234234234234
unplaced-587	640	1	3.678125
scaffold-572	60164	0.966707665713716	4.5558473505751
unplaced-466	364	1	116.519230769231
scaffold-51	35525	1	5.03352568613652
unplaced-628	236	1	79.3983050847458
scaffold-233	2094	1	3.7378223495702
unplaced-585	566	1	5.75088339222615
scaffold-585	657	1	2.66971080669711
scaffold-280	15527	1	6.33348360919688
scaffold-30	7282	1	5.30939302389453
scaffold-837	375	0.997333333333333	0.997333333333333
unplaced-694	534	1	32.8426966292135
scaffold-655	4593	1	2.40561724363161
unplaced-317	201	1	38.0298507462687
scaffold-523	32622	1	6.15897247256453
unplaced-658	221	0	0
scaffold-848	27720	1	5.53282828282828
unplaced-446	215	0	0
scaffold-424	1855	1	3.76765498652291
scaffold-666	4660	1	6.10579399141631
scaffold-635	31413	1	5.55489765383758
scaffold-560	296	1	1
scaffold-263	201	0	0
unplaced-593	218	1	71.2798165137615
unplaced-163	324	1	104.490740740741
scaffold-362	2321	1	8.13270142180095
unplaced-533	492	1	4.9979674796748
scaffold-779	61289	1	5.82303512865278
scaffold-704	38490	1	7.3623798389192
scaffold-610	201	0	0
scaffold-500	38487	1	5.87611401252371
scaffold-120	4863	1	6.33251079580506
unplaced-259	851	1	156.011750881316
scaffold-42	86112	1	4.95497723894463
unplaced-331	335	1	1.99402985074627
scaffold-712	26452	1	5.96045667624376
scaffold-119	3632	1	10.2296255506608
scaffold-832	116220	0.999561177077956	4.94314231629668
scaffold-687	324	1	3.98148148148148
scaffold-340	34913	1	5.18970011170624
unplaced-314	328	1	5.83536585365854
unplaced-19	992	1	115.907258064516
scaffold-78	57149	0.999982501881048	4.97559012406166
unplaced-484	201	1	222.333333333333
unplaced-306	302	1	9.8046357615894
scaffold-425	13620	1	4.39530102790015
unplaced-478	238	1	1.65126050420168
unplaced-339	218	1	169.04128440367
unplaced-3	331	1	1.98489425981873
scaffold-736	201	1	39.9253731343284
scaffold-201	2841	1	8.3255895811334
unplaced-560	542	1	113.234317343173
unplaced-148	200	1	68.97
unplaced-201	293	1	103.358361774744
scaffold-651	1148	1	1.38763066202091
scaffold-353	73050	1	5.30202600958248
scaffold-121	2304	1	4.55164930555556
scaffold-249	1338	1	4.57847533632287
unplaced-227	258	1	2.95736434108527
unplaced-607	650	1	7.68923076923077
unplaced-562	201	1	8.82587064676617
scaffold-643	12711	1	5.21202108410039
scaffold-334	50318	1	5.81169760324337
unplaced-354	200	1	225.295
unplaced-56	3418	1	9.17817437097718
scaffold-52	645	1	1.6062015503876
unplaced-73	1373	1	121.620538965768
scaffold-323	1365	1	20.229304029304
scaffold-521	5251	1	5.90363740239954
scaffold-115	316	0	0
scaffold-227	9637	1	2.70758534813739
unplaced-692	231	0	0
unplaced-408	244	0	0
scaffold-615	21256	1	4.49618931125329
scaffold-68	4512	1	4.73847517730496
unplaced-396	200	1	40.405
unplaced-357	365	1	99.1561643835616
unplaced-518	374	1	9.20588235294118
unplaced-196	201	1	62.273631840796
unplaced-6	250	0.968	0.968
scaffold-53	27989	1	7.56915216692272
scaffold-486	26342	0.999962037810341	5.0043656518108
unplaced-619	237	0	0
unplaced-429	240	0.991666666666667	0.991666666666667
unplaced-135	544	1	62.5367647058824
scaffold-701	27845	1	4.71977015622194
unplaced-528	200	1	71.275
scaffold-720	220	0	0
scaffold-143	427	1	1
scaffold-465	36455	1	4.668083939103
unplaced-195	381	1	91.1496062992126
scaffold-46	201	1	30.9850746268657
unplaced-265	300	1	4
unplaced-96	201	1	79.5970149253731
scaffold-642	36337	0.941437102677711	3.10631037234774
unplaced-127	240	1	1.99166666666667
scaffold-545	443	1	3.72234762979684
unplaced-350	415	1	2.73012048192771
unplaced-110	200	1	65.72
scaffold-812	728	0.451923076923077	0.748626373626374
unplaced-244	459	0.215686274509804	0.215686274509804
scaffold-776	266	1	2.66165413533835
scaffold-733	27875	1	6.4162869955157
unplaced-24	237	1	92.6877637130802
unplaced-143	271	0	0
scaffold-553	17114	1	5.25669042888863
scaffold-376	16015	1	4.54136746799875
unplaced-476	212	1	65.6792452830189
unplaced-452	407	1	2
scaffold-134	2208	1	1.96150362318841
unplaced-457	546	1	108.771062271062
scaffold-483	527	1	1
unplaced-188	265	1	88.4641509433962
scaffold-439	396	0.992424242424242	0.992424242424242
scaffold-279	68186	0.999985334232834	6.08234828263867
unplaced-382	201	0	0
unplaced-406	201	0	0
scaffold-102	284	0.985915492957746	0.985915492957746
scaffold-354	4619	1	5.11106300064949
scaffold-109	32554	0.958868341832033	4.4599741967193
unplaced-615	209	1	59.2200956937799
scaffold-75	21827	1	4.22637100838411
unplaced-401	200	1	91.815
scaffold-607	422	0	0
scaffold-385	168275	1	5.24948447481801
unplaced-434	201	1	21.8905472636816
scaffold-530	253	0	0
unplaced-487	965	1	134.410362694301
unplaced-295	532	1	6.96804511278195
unplaced-83	201	1	7.95522388059702
scaffold-192	7878	0.922188372683422	1.42739273927393
unplaced-646	201	1	48.8756218905473
unplaced-34	530	1	120.688679245283
scaffold-406	3215	1	7.59129082426128
scaffold-864	4742	1	8.03015605229861
scaffold-605	91508	0.990022730253093	4.9242579883726
scaffold-537	253	0	0
scaffold-427	1191	1	3.24517212426532
unplaced-157	202	0.965346534653465	0.965346534653465
scaffold-759	457	0	0
scaffold-252	64443	0.985584159644958	4.94809366416833
scaffold-761	221	0	0
unplaced-10	243	1	74.5473251028807
scaffold-536	2965	1	4.1504215851602
scaffold-243	72729	0.984036629130058	3.96130841892505
scaffold-92	9146	0.857861360157446	2.53848677017275
scaffold-820	1765	1	8.5042492917847
scaffold-28	21717	0.99995395312428	5.15002072109407
scaffold-373	12154	1	4.29743294388679
unplaced-324	201	1	57.0248756218905
scaffold-258	277	1	1.6173285198556
unplaced-173	201	1	50.6119402985075
unplaced-323	316	1	123.607594936709
unplaced-277	268	1	4.36567164179105
scaffold-445	32449	1	8.18801812074332
unplaced-120	220	1	86.3181818181818
scaffold-623	11413	1	3.69911504424779
scaffold-309	6553	1	6.22798718144361
unplaced-270	200	1	36.515
unplaced-211	2385	1	4.08888888888889
unplaced-292	201	0.995024875621891	1.96517412935323
unplaced-504	332	0	0
scaffold-219	6778	0.995131307170257	2.69135438182355
scaffold-310	73185	0.99262143881943	5.29914599986336
unplaced-603	441	1	105.124716553288
unplaced-175	201	1	3
unplaced-684	201	1	85.6666666666667
scaffold-727	1365	1	1.7025641025641
scaffold-32	527	0.981024667931689	0.981024667931689
scaffold-284	54283	1	7.16944531437098
scaffold-480	21043	1	4.56066150263746
scaffold-694	663	1	7.83257918552036
unplaced-655	293	1	2.92832764505119
scaffold-692	424	0	0
scaffold-805	205	0.990243902439024	0.990243902439024
unplaced-639	347	1	86.7550432276657
unplaced-61	291	0	0
scaffold-829	5355	1	3.16601307189542
unplaced-22	201	1	77.1641791044776
